source,final_text,model,dominant_topic,dominant_topic_score
tiktok,"bantuan apapun gk bener, jd mending hapus bantuan biar tenang gk huru hara[facewithrollingeyes]",nmf,1,0.015530432301232822
tiktok,kecewa memilihmu.,nmf,4,0.005561492028541965
tiktok,sehat,nmf,1,0.025575504746830572
tiktok,periode,nmf,3,0.4181709137467734
tiktok,maksa dah ampun gw presiden 🥺,nmf,4,0.13959782444008847
tiktok,"makan bergizi gratis dihentikan sedih mematikan rejeki orang makan bergizi gratis. percaya prabowo kepedulian dimiliki. kasihan anak zaman sekarang, seringkali sekolah perut kosong, orgtuanya tidak bekal kekurangan dana, akibatnya siswa tidak fokus belajar. makan bergizi gratis dampak biasa.",nmf,1,0.06828025645476188
tiktok,atop kasian adiku kerja sebulan,nmf,1,0.01511505764626686
tiktok,periode dah.,nmf,3,0.4181709137467734
tiktok,hemat gaji guru maksunya pak?,nmf,1,0.009248938049506569
tiktok,nyesel pokoknya,nmf,4,0.003309784036520855
tiktok,kudu nangis,nmf,0,0.0
tiktok,bner nyesel pilih prabowo,nmf,1,0.02819256035692701
tiktok,stop evaluasi jangan diteruskan jangan bpk laporan abs program gk bermasalah.,nmf,2,0.06944171652176198
tiktok,". presiden diangkat wiwi, gayanya diktator anti kritik.",nmf,4,0.12353426515883471
tiktok,"tujuan bpk mulia, makan bergizi gratis monitoring pak, baik pake lembaga independen memonitoring prosesnya",nmf,1,0.02288663685553492
tiktok,mentahane,nmf,0,0.0
tiktok,makan bergizi gratis segitunya,nmf,4,0.004095218222881895
tiktok,mantap lanjutkan presiden,nmf,4,0.16155060047132083
tiktok,peka jangan memaksakan kehendak,nmf,1,0.01495106294883242
tiktok,"kasih langsung efektif uang, minggu, membantu rakyat",nmf,1,0.07344592604557172
tiktok,mantap pak. perhatikan kepemilikan makan bergizi gratis nya,nmf,4,0.00604813799626304
tiktok,prabowo is the best 🥰🥰,nmf,1,0.0978103584132219
tiktok,lanjutkan makan bergizi gratis,nmf,1,0.022767814930729872
tiktok,lihat,nmf,1,0.013351867778481442
tiktok,"kelamaan, th",nmf,4,0.0009581328747309154
tiktok,lanjutkan makan bergizi gratis prabowo periode,nmf,3,0.2143215935678979
tiktok,lanjutkan makan bergizi gratis jadikan standar bangsa indonesia presiden nantinya!,nmf,4,0.12775021145216645
tiktok,lanjutkan mbg🥰,nmf,1,0.022767814930729872
tiktok,program sdah bagus oknum dbawahnya menyalah,nmf,1,0.02342570761566086
tiktok,ny gk dapur amanah pak. bnyk ngasih makanan gk layak d makan. bkn ngasih mkn ank indonesia garis nya.,nmf,1,0.03850746682914613
tiktok,"butuh lapker. sekedar investasi speting.. keluarga mbg,satu kampung derita percuma.",nmf,1,0.011779894241824573
tiktok,"makan bergizi gratis ladang korupsi pak, tolong cek kebawah",nmf,0,0.11616907109823975
tiktok,bwo utamakn makan pintar🤣,nmf,1,0.002527704799333533
tiktok,tidak otomatis benar “baik” emosional,nmf,1,0.03725501666402895
tiktok,oalah wo wo,nmf,0,0.005384346042916331
tiktok,"omong kosong, omong besar.",nmf,4,0.004627479054128237
tiktok,persen kasi makan sasaran tidak,nmf,1,0.008209567696709039
tiktok,"makan bergizi gratis jngan stop tpi turunin harga sembako, jngan smpai krena makan bergizi gratis hrga sembako dipasaran jdi pda melonjak",nmf,2,0.06437911222441269
tiktok,makan bergizi gratis nya desa pa,nmf,1,0.018174864480644114
tiktok,ckup periode,nmf,3,0.4181709137467734
tiktok,buka mata ayo,nmf,4,0.005072314109084915
tiktok,makan bergizi gratis,nmf,0,0.0
tiktok,mohon evaluasi lgi program makan bergizi gratis. coba bpk terjun langsung lapangan progam bpk bener bener terapkan tepat.,nmf,1,0.021964215779424267
tiktok,menu ubi basi dmn gizi nya,nmf,1,0.02804735047461683
tiktok,presiden tidak mikirkan rakyat,nmf,4,0.29013661418257086
tiktok,tidak makan bergizi gratis ttp berjalan,nmf,1,0.008662141981150265
tiktok,"ora setuju blas, kta ne presiden",nmf,4,0.14804076715099077
tiktok,"masyaallah alhamdulillah hebat, orang indonesia nyinyiran makan bergizi gratis, orang tidak menyadari program makan bergizi gratis menciptakan juta pekerjaan, petani, peternak, tukang masak driver makan bergizi gratis, program makan bergizi gratis menyumbang pertumbuhan ekonomi indonesia, laporkan kemarin, pertumbuhan ekonomi indonesia diamtara negara tidak , , persen",nmf,1,0.040179929755849435
tiktok,gk liat keracunan pak..aneh aneh bpk ini..,nmf,1,0.006031581431190086
tiktok,presiden tidak bermutu,nmf,4,0.3745311134924516
tiktok,makan bergizi gratis bertahan diduga jatah-jatah parpol dikasih spya tdk koar koar beliau memimpin,nmf,1,0.006176555604473271
tiktok,"makan bergizi gratis khusus org tua benar tidak rumahnya sperti gubuk. msih ngasih makan anak enak makan bergizi gratis, bkannya menolak tpi membutuhkan. progamnya bagus tidak sasaran pengawasan stiap sppg shingga bnyak keropsi mainkan harga lauk bahan makanan.",nmf,1,0.0637993676449736
tiktok,presiden omong kosong,nmf,4,0.12885637615265164
tiktok,cuan segelintir orang,nmf,2,0.001542379995199568
tiktok,makan bergizi gratis tdk menjamin pencegahan stunting pak🤭,nmf,1,0.013531137228663677
tiktok,direncanakan,nmf,0,0.0
tiktok,"add pemberian makanan tambahan anak stunting, distop makan bergizi gratis, menyedihkan lansia tidak menerima pelayanan obat gratis posyandu keluarga, efek efisiensi, makan bergizi gratis kadang sasarannya gk , stop tidak sih, blt add pembagiannya tidak dipangkas",nmf,2,0.0552982682363671
tiktok,makan bergizi gratis ajang korupsi,nmf,0,0.10821400544102545
tiktok,pendidikan pk d korban makan bergizi gratis,nmf,1,0.01737924503367751
tiktok,pertaruhkan mulu kmren,nmf,1,0.001726961104919279
tiktok,mungkin dikiranya rakyat mati kelaparan tidak makan bergizi gratis.,nmf,1,0.030820709155934992
tiktok,bertahan.?..karena malu program makan bergizi gratis gagal,nmf,1,0.0042610957315993726
tiktok,tidak liat dana makan bergizi gratis ladang korupsi,nmf,0,0.162629796123734
tiktok,"pertahankan,di situlah korupsi bergizi.",nmf,0,0.10606482479536837
tiktok,"perut sakit, perutnya dikasi obat pak, jangan kepalanya dikasi obat",nmf,1,0.011494037172308036
tiktok,"presiden omon omon, asean .",nmf,4,0.11474280372256875
tiktok,makan bergizi gratis tidak gunanya,nmf,0,0.0
tiktok,"berunding bahas makan bergizi gratis aja,ngga dibahas",nmf,1,0.0052738865090306
tiktok,omon doang.tp tdk lihat realita lapangan.,nmf,1,0.015617133647616558
tiktok,salah jenderal stanting urus kehamilan bulan.. menanganinya. program gsc regulasinya benar bagus. persoalannya negara tidak program bagus hemat,nmf,1,0.03885145670831002
tiktok,iya udah turun,nmf,1,0.010456371035717248
tiktok,omon,nmf,4,0.01370165549008795
tiktok,negara bangkrut makan bergizi gratis dilanjutkan,nmf,1,0.011614361479919908
tiktok,"makan bergizi gratis rawan korupsi, kolusi nepotisme, mending makan bergizi gratis dialihkan kesehatan pendidikan",nmf,0,0.06359988346064249
tiktok,makan bergizi gratis dikorupsi.,nmf,1,0.03061642500485947
tiktok,alasannya kelaparan udh bansoss dlu makan bergizi gratis baik² ajaa,nmf,1,0.0057659249547338896
tiktok,makan bergizi gratis ladang korupsi pa,nmf,0,0.16192222270534345
tiktok,makan bergizi gratis tidak bansos tidak terserah bpk lakhh .. mudah mudahan ganti presiden ganti kebijakan,nmf,4,0.10985179977917449
tiktok,"hemat melalui, pemangkasan dana pendidikan, dana kesehatan bukan penghematan, coba makan bergizi gratis didanai penyitaan aset koruptor benar.",nmf,1,0.030850451740013843
tiktok,"pak, stunting cegah usia kehamilan ganjar. iya udah prioritas kesana. jangan dilibas pak. tidak mubazirnya program 'maksa' ini??",nmf,1,0.021758695203290847
tiktok,repormasi tidak,nmf,0,0.0
tiktok,kentut wo,nmf,0,0.006751571749759963
tiktok,duit insentif sppg jt anj,nmf,1,0.009028459519657375
tiktok,"mempertahankan makan bergizi gratis tidak dianggap gagal!pdhl makan bergizi gratis dikorup kali,cuma berkedok gizi aja.",nmf,1,0.015366471903436691
tiktok,stop stop stop makan bergizi gratis,nmf,2,0.19705515795629522
tiktok,"tujuan baik cuman dibawahnya pengelolaanya bancakan anggota dewan ,bupati kroninya ,coba audit",nmf,1,0.02184740121812423
tiktok,makan bergizi gratis rawan korupsi,nmf,0,0.10046621230624596
tiktok,makan bergizi gratis sesuai meningkatkan gizi anak indonesia.. coba benar benar dicek makan bergizi gratis nya.. dicek dak fakta dilapangan..,nmf,1,0.07300010045701108
tiktok,benar benar sakit pala lihat kebijakan ttp dipertahankan makan bergizi gratis ini🤣🤣,nmf,1,0.016882697696874987
tiktok,"gara makan bergizi gratis sembako mahal, buah an mahal, untung pembisnis.",nmf,1,0.010781415346615069
tiktok,setuju makan bergizi gratis dtutup,nmf,2,0.03279753185154907
tiktok,presiden keras kepala,nmf,4,0.15227234288045388
tiktok,"apapun masalahnya, solusi nya makan bergizi gratis",nmf,1,0.004074905845531444
tiktok,"program bpk bagus nya pak, rusak program",nmf,1,0.018494673454542896
tiktok,niatnya baik.. penyalurannya kdg,nmf,1,0.020456444533365925
tiktok,kasih keluarga uang nya biar masak,nmf,1,0.054516295591087754
tiktok,"makanan anak"", bpk lihat,. jangan menerima laporan, bpk senang..",nmf,1,0.08085721908395149
tiktok,"penyaluran makan bergizi gratis pas,saya efektif hemat ,biarkan orang tua kelola,dan sekolah memantau..tanpa tender packing..",nmf,1,0.03286486346038961
tiktok,makan bergizi gratis harga mati,nmf,1,0.006392391699300716
tiktok,liat,nmf,0,0.0
tiktok,makan bergizi gratis memperkaya dapur,nmf,1,0.010043549864063634
tiktok,terserah capek lihat pemimpin tidak dengerin suara rakyatnya.,nmf,1,0.009702127345256687
tiktok,makan bergizi gratis proyeknya beliuw msna mungkin berhenti,nmf,1,0.0072875225315805585
tiktok,"pak.. medan sekolah makan bergizi gratis kebanyakan sekolah anaknya diantar jemput mobil, tas nya smiggle. iya orng tua tidak kasi makan",nmf,1,0.050697021608622
tiktok,tidak kemakan mbgnya basi pa..,nmf,1,0.005714211943117279
tiktok,iya.tapi makan bergizi gratis juga.banyak tercecernya pak.,nmf,1,0.006830427617162725
tiktok,"batu susah makan bergizi gratis tidak dikorupsi apa, x makan bergizi gratis korupsinya",nmf,1,0.017674391389147635
tiktok,"prof. mahfud md indonesia uangnya tidk korupsi pemerintah indonesia meng gaji rakyatnya jt/bln/kepala apapun,. pendapatan hasil tambang sektor nya tidak korupsi juga, mngkin sangt itu. paham maksud nya prabowo semangat iya bapak, slalu mendukung keputusan bapak.",nmf,0,0.07210579880549246
tiktok,gimana makan bergizi gratis korupsi,nmf,0,0.1700781704868304
tiktok,jamin bpk kalah kdm maju baik nya mbg..pak.. uang orang tua nya,nmf,1,0.03637075050346884
tiktok,berhenti makan bergizi gratis tidak perlu.lbh baik pendidikan gratis,nmf,1,0.031239624113884215
tiktok,uang korupsi jajaran bp,nmf,0,0.12478525010997872
tiktok,"heran deh, ngotot pertahanin makan bergizi gratis. mendingan uangnya modal dagang",nmf,1,0.007706984516635874
tiktok,"tidak ku sangka kau bowo, tdknya makan bergizi gratis anak",nmf,1,0.05986272633332632
tiktok,progam nya bagus kenyataan lapangan jendral semerawut..tolong jendral audit smua makan bergizi gratis indonesia ini..yg bener brapa tidak bener brapa,nmf,1,0.029157305567451195
tiktok,gk nyadarkan bpk ini.,nmf,1,0.00847445894142768
tiktok,"presiden keraskepala,, tidak gue pilih loe",nmf,4,0.11572038671925176
tiktok,"keukeuh iya. tersandera program makan bergizi gratis mah, maju kena mundur kena..",nmf,1,0.006884277231731648
tiktok,makan bergizi gratis korupsi bos,nmf,0,0.14640232367419553
tiktok,uang makan bergizi gratis mengarah korupsi,nmf,0,0.21902451106162932
tiktok,"setuju sih,, tnp makan bergizi gratis tidak apa² pemerintah",nmf,1,0.02284786726355529
tiktok,emangnya makan bergizi gratis tidak d korupsi ? ngotot pertahankan makan bergizi gratis ? tidak diserahkan langsung rb tsb ortu ? jd bertinyi-tinyi,nmf,0,0.06152464062134135
tiktok,d jln salah pk makan bergizi gratis jln korupsi besaran,nmf,0,0.06978412894025315
tiktok,makan bergizi gratis tidak bergisi,nmf,0,0.0
tiktok,ceo makan bergizi gratis iya ngotot tidak hentikan,nmf,4,0.013950186656997678
tiktok,ganti presiden,nmf,4,0.1793088956623842
tiktok,makan biar orang tua punta tanggung,nmf,1,0.021248153116834406
tiktok,kesehatan non aktifkan lpenting,nmf,1,0.013318119419305169
tiktok,makan bergizi gratis tidak dikorupsi pak? nada lembut,nmf,1,0.03061642500485947
tiktok,"makan bergizi gratis mlh dikorupsi berame ,klo bertahan benar evaluasi ketat bener pengelolaannya,karna jln bener gk menunya",nmf,1,0.018173196558695905
tiktok,astaghfirullah periode udeh,nmf,3,0.24465525225883222
tiktok,modal besok d hasilnya bikin senyum,nmf,1,0.005595679301987286
tiktok,rebahan saldo nambah besok d mantap bg,nmf,4,0.004071891852384609
tiktok,iseng nyoba besok d kali langsung wd gas,nmf,1,0.009314892327803404
tiktok,gag kudu milih mane lek,nmf,4,0.011949796630992188
tiktok,orang gimana iya,nmf,0,0.00906088816766779
tiktok,gedek parabowo keras kepala. makannan bergizi harganya ribu,nmf,4,0.013204503935889001
tiktok,buang duit,nmf,1,0.008129563311854781
tiktok,"kl daerah rawan stunting d teruskan program makan bergizi gratis nya, daerah kaya jabodetabek nya diganti program",nmf,1,0.018908880228143733
tiktok,"omon omon, jalan benar korupsi makan bergizi gratis",nmf,0,0.07093772759696293
tiktok,stop makan bergizi gratis,nmf,2,0.26664613885157523
tiktok,bingung berpikir orang,nmf,0,0.0009069042670880259
tiktok,nyonyorr ndue presiden koyo ngene menyesal aq milih,nmf,4,0.15048322817818846
tiktok,"susah udah orang no melanjutkan,",nmf,1,0.009890269011022823
tiktok,"gimana anak tidak bersekolah miskin,dan tinggal didaerah tertinggal,apakah mbg,jadi bilang makan bergizi gratis membantu anak anak kelaparan,saya tidak pas sasaran,jadi sebenernya makan bergizi gratis pejabat pejabat kelaparan.",nmf,1,0.08890955399517719
tiktok,makan bergizi gratis alat periode,nmf,3,0.4181709137467734
tiktok,"ngawur waee tidak liat menu makan bergizi gratis bergizi padhal buah busuk, menu basah ayam berulat",nmf,1,0.01623762602094306
tiktok,"heran tidak pembahasan lain, sealain makan bergizi gratis",nmf,1,0.003148687661426405
tiktok,stop.mbg. desa btl membutuhkan skrng ngerampot,nmf,2,0.11263355252487446
tiktok,maksa bngt pk,nmf,1,0.004378682749196396
tiktok,pk makan bergizi gratis kd ajang korupsi,nmf,0,0.09693989924082179
tiktok,mending uangnya langsung kasihkan rakyat dikorupsi makan bergizi gratis,nmf,1,0.046159357777375815
tiktok,"haqqulyakin bpk digoyang trs gegara mbg,stanting rb seindonesia,tp bpk makan bergizi gratis nya",nmf,1,0.011560302589055714
tiktok,"program nya bener,tp sayang nya nya tidak bener,bapak liat tidak sesuai ma harapkan,dr segi menu nya sppg saudara pejabat cb kaji ya,jangan kaya kaya korupsi dana makan bergizi gratis",nmf,0,0.05190619643056847
tiktok,ngeyel iya kek,nmf,4,0.0015315420525460954
tiktok,tujuannya bagus serius rakyatnya antek makan bergizi gratis sampe sampe makan bergizi gratis jd peluang bisnis,nmf,1,0.013432765079381542
tiktok,stop makan bergizi gratis makan bergizi gratis sarang korupsi,nmf,2,0.11285238682062708
tiktok,bertahan makan bergizi gratis sampe rakyat mencret,nmf,1,0.030505651394569563
tiktok,mending dikorupsi makan bergizi gratis,nmf,1,0.03446275688849034
tiktok,"ganti presiden titik, presiden gua tidak pilih kacau",nmf,4,0.17857389535107962
tiktok,"bilang tidak mao rugi, ngagul",nmf,1,0.0051195573590681175
tiktok,stop..mbg,nmf,2,0.26664613885157523
tiktok,makan bergizi gratis kaga korup? kocak,nmf,0,0.002504773040043636
tiktok,uang makan bergizi gratis dikorupsi ngk tindak .. harga porsi rb penerima makan bergizi gratis dibawah rb .. rb gmn .. keuntungan gaji .. sprt jalannya uang rakyat rakyat .. jangan membodohi rakyat .. makan bergizi gratis jalani bukan dinas kesehatan dinas pendidikan kementrian bumn .. bukan dikelola swasta bnyk .. biar ngk nambah pa gaji relawan makan bergizi gratis .. menghemat rb rb dinikmati penerima makan bergizi gratis .. hrsnya rb iya penerima makan bergizi gratis iya senilai rb dikelola swasta .. ngk peduli gmn gaji relawan pa pemilik dapur makan bergizi gratis swasta bukan pemerintah,nmf,1,0.04828447188823151
tiktok,anak smk butuh komputer/laptop. kasihan menggambar pakai hp.,nmf,1,0.06229849247983874
tiktok,jemput,nmf,0,0.0
tiktok,"bpk blum tau hrga barang mbg,kasian pedagng an",nmf,1,0.00397147894651878
tiktok,korupsi . anak ku seneng skolah makan bergizi gratis ..,nmf,0,0.07002811684055757
tiktok,hentikan makan bergizi gratis,nmf,4,0.019100629031398617
tiktok,makan bergizi gratis ni bos.. uang,nmf,1,0.022703215481967038
tiktok,egois ..,nmf,1,0.0018696591386402207
tiktok,dah terlanjur janji pas kampanye,nmf,1,0.004239016571544656
tiktok,ayo joget juta seharii,nmf,1,0.002229108970654412
tiktok,"jd paham makan bergizi gratis , org no indonesia tidak makan bergizi gratis berhenti",nmf,1,0.0229945389508657
tiktok,"lihat kebawah,menunya makan bergizi gratis",nmf,1,0.01020475312065338
tiktok,wowo membantu kroni kroninya,nmf,1,0.0169757745494129
tiktok,curiga. du makan bergizi gratis,nmf,0,0.0
tiktok,oalah woo woo,nmf,4,4.945402048845403e-05
tiktok,"ngga dicegah korupsinya dialihkan makan bergizi gratis rumah bocor, dibenerin gentengnya air bocornya ditampung ember",nmf,1,0.006298839662129129
tiktok,"bnyk lain, knpa bukan makan bergizi gratis ?",nmf,1,0.019810132964441406
tiktok,pura tidak liat isi paket makan bergizi gratis dibagikan..,nmf,1,0.0017850253897293347
tiktok,"menu nya udah sesuai tidak mencegah stunting? kritik menunya kyk gajelas disuruh bersyukur? letak mencegah stuntingnya pak? tidak evaluasi menu makan bergizi gratis makan bergizi gratis berjalan? oh lupa org keracunan cuman angka statistik mata dia, peduli menunya, programnya jalan. lumayan prat",nmf,1,0.02928055921762785
tiktok,uang nya rakyat nya suruh iuran makan bergizi gratis,nmf,1,0.04754009388608021
tiktok,periode iya please iya,nmf,3,0.2410253477336618
tiktok,korupsi menambah korupsi?,nmf,0,0.31648133545740204
tiktok,"fokus makan bergizi gratis daerah t jangan semua, masak sekolah swasta bayar spp nya rb/bln makan bergizi gratis",nmf,1,0.038906362788895005
tiktok,makan bergizi gratis korupsi🤣🤣,nmf,0,0.31648133545740204
tiktok,"programnya bagus pak, tolong telusuri kinerja dibawah ,biar tidak kecolongan.. dibawah sni enak enak mainnya",nmf,1,0.02439252119598444
tiktok,bpk..apa bpk ngerti bpk omong,nmf,4,0.004002404293622598
tiktok,"makan bergizi gratis beaya nya besar, sarat korupsi besar, tidak dengar keracunan",nmf,0,0.0654040783163553
tiktok,rakyat sengasara makan bergizi gratis,nmf,1,0.06236306038638742
tiktok,makan bergizi gratis setop blt perbaiki,nmf,1,0.004042615675376763
tiktok,anggaran dihawatirkan dikorupsi diarahkan ciptakan kkn parah. pengelola dapur makan bergizi gratis tender seleksi ketat?,nmf,1,0.01904855549466147
